time,.x,.y,.z,.w,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023-07-21 15:09:16.836807,-0.041259765625,0.04266357421875,-0.04345703125,0.997314453125,8393,1689966556,831588371,world,1.1121456623077393,-7.053847312927246,1.5345648527145386,-0.0002932119241449,0.4654839336872101,0.7167442440986633,0.5192325115203857
2023-07-21 15:09:16.846603,-0.0413818359375,0.0426025390625,-0.04345703125,0.997314453125,8394,1689966556,841586259,world,1.1220502853393557,-7.053990364074707,1.5361300706863403,0.0109896529465913,0.4673405885696411,0.7172837257385254,0.5166972875595093
2023-07-21 15:09:16.856167,-0.04144287109375,0.04254150390625,-0.0435791015625,0.99725341796875,8396,1689966556,851631827,world,1.141732096672058,-7.054862022399902,1.53868305683136,0.0377364382147789,0.4777266085147857,0.714888334274292,0.5092032551765442
2023-07-21 15:09:16.867189,-0.04144287109375,0.04248046875,-0.04376220703125,0.99725341796875,8397,1689966556,861593017,world,1.1513205766677856,-7.055354118347168,1.5400673151016235,0.0523234419524669,0.4837178289890289,0.7152804136276245,0.5016505122184753
2023-07-21 15:09:16.876963,-0.04132080078125,0.04241943359375,-0.04388427734375,0.99725341796875,8398,1689966556,871592047,world,1.1608277559280396,-7.055798053741455,1.5411882400512695,0.0613219663500785,0.4890804588794708,0.7133092880249023,0.4982266128063202
2023-07-21 15:09:16.887080,-0.04119873046875,0.0423583984375,-0.0440673828125,0.99725341796875,8399,1689966556,881590680,world,1.171228051185608,-7.055375099182129,1.541459321975708,0.0640977472066879,0.490292340517044,0.7168822288513184,0.4915128350257873
2023-07-21 15:09:16.896554,-0.04107666015625,0.042236328125,-0.044189453125,0.99725341796875,8401,1689966556,891639167,world,1.1896573305130005,-7.055991172790527,1.542165994644165,0.0820628702640533,0.4971294999122619,0.7153039574623108,0.4842191338539123
2023-07-21 15:09:16.906650,-0.041015625,0.0421142578125,-0.0443115234375,0.997314453125,8402,1689966556,901597142,world,1.1988699436187744,-7.056389331817627,1.5417394638061523,0.084973894059658,0.5007765889167786,0.7193385362625122,0.4738717675209045
2023-07-21 15:09:16.916446,-0.0408935546875,0.0419921875,-0.04437255859375,0.997314453125,8403,1689966556,911603762,world,1.2081512212753296,-7.056859493255615,1.541405439376831,0.085970364511013,0.5039775371551514,0.7224741578102112,0.4654534757137298
2023-07-21 15:09:16.926528,-0.0408935546875,0.04180908203125,-0.04443359375,0.997314453125,8404,1689966556,921592077,world,1.2177236080169678,-7.057118892669678,1.5417605638504028,0.10006994754076,0.5044295787811279,0.722598135471344,0.4619403183460235
2023-07-21 15:09:16.936670,-0.0408935546875,0.04168701171875,-0.0445556640625,0.997314453125,8405,1689966556,931589835,world,1.2260866165161133,-7.057079792022705,1.5397703647613523,0.1032286137342453,0.5032865405082703,0.7254947423934937,0.4579344093799591
2023-07-21 15:09:16.946480,-0.0408935546875,0.04150390625,-0.04461669921875,0.997314453125,8407,1689966556,941632748,world,1.2440054416656494,-7.057716369628906,1.5397189855575562,0.1323427557945251,0.5166431069374084,0.7176268696784973,0.4478583335876465
2023-07-21 15:09:16.956604,-0.040771484375,0.0413818359375,-0.044677734375,0.997314453125,8408,1689966556,951584088,world,1.2536541223526,-7.05656623840332,1.537442684173584,0.1280436813831329,0.5122743248939514,0.7229651212692261,0.4455348551273346
2023-07-21 15:09:16.966670,-0.04058837890625,0.041259765625,-0.04473876953125,0.997314453125,8409,1689966556,961583108,world,1.2626488208770752,-7.056116104125977,1.5361579656600952,0.1356159895658493,0.5139824748039246,0.7224039435386658,0.4422249495983124
2023-07-21 15:09:16.976798,-0.040283203125,0.0411376953125,-0.04473876953125,0.997314453125,8410,1689966556,971549127,world,1.2713183164596558,-7.05572509765625,1.5344500541687012,0.1391965448856353,0.5179305672645569,0.7223770618438721,0.4365131855010986
2023-07-21 15:09:16.987105,-0.03997802734375,0.04095458984375,-0.04473876953125,0.99737548828125,8411,1689966556,981598020,world,1.280279278755188,-7.055053234100342,1.533307433128357,0.1441838592290878,0.5206319689750671,0.7208260297775269,0.4342386424541473
