time,imu_x,imu_y,imu_z,imu_w,mocap_x,mocap_y,mocap_z,mocap_w
2023-07-21 15:09:16.836807,-0.041259765625,0.04266357421875,-0.04345703125,0.997314453125,0.0109896529465913,0.4673405885696411,0.7172837257385254,0.5166972875595093
2023-07-21 15:09:16.846603,-0.0413818359375,0.0426025390625,-0.04345703125,0.997314453125,0.0239065457135438,0.4714440703392029,0.7176607847213745,0.5119882225990295
2023-07-21 15:09:16.856167,-0.04144287109375,0.04254150390625,-0.0435791015625,0.99725341796875,0.0377364382147789,0.4777266085147857,0.714888334274292,0.5092032551765442
2023-07-21 15:09:16.867189,-0.04144287109375,0.04248046875,-0.04376220703125,0.99725341796875,0.0613219663500785,0.4890804588794708,0.7133092880249023,0.4982266128063202
2023-07-21 15:09:16.876963,-0.04132080078125,0.04241943359375,-0.04388427734375,0.99725341796875,0.0640977472066879,0.490292340517044,0.7168822288513184,0.4915128350257873
2023-07-21 15:09:16.887080,-0.04119873046875,0.0423583984375,-0.0440673828125,0.99725341796875,0.0724266096949577,0.4964329600334167,0.7161696553230286,0.4851904213428497
2023-07-21 15:09:16.896554,-0.04107666015625,0.042236328125,-0.044189453125,0.99725341796875,0.0820628702640533,0.4971294999122619,0.7153039574623108,0.4842191338539123
2023-07-21 15:09:16.906650,-0.041015625,0.0421142578125,-0.0443115234375,0.997314453125,0.085970364511013,0.5039775371551514,0.7224741578102112,0.4654534757137298
2023-07-21 15:09:16.916446,-0.0408935546875,0.0419921875,-0.04437255859375,0.997314453125,0.085970364511013,0.5039775371551514,0.7224741578102112,0.4654534757137298
2023-07-21 15:09:16.926528,-0.0408935546875,0.04180908203125,-0.04443359375,0.997314453125,0.10006994754076,0.5044295787811279,0.722598135471344,0.4619403183460235
2023-07-21 15:09:16.936670,-0.0408935546875,0.04168701171875,-0.0445556640625,0.997314453125,0.1210871040821075,0.5069437623023987,0.720376193523407,0.4576069712638855
2023-07-21 15:09:16.946480,-0.0408935546875,0.04150390625,-0.04461669921875,0.997314453125,0.1323427557945251,0.5166431069374084,0.7176268696784973,0.4478583335876465
